name,longitude,latitude,year,base
Rhinella diptycha,-58.1493917759,-32.2121907707,2008,inat
Rhinella diptycha,-47.8791656494,-21.9833335876,2019,inat
Rhinella diptycha,-58.1441416667,-26.18385,2019,inat
Rhinella diptycha,-46.5550317988,-21.7940511265,NA,inat
Rhinella diptycha,-54.9981283333,-20.1622666667,2018,inat
Rhinella diptycha,-47.8805070743,-21.9853490597,2019,inat
Rhinella diptycha,-56.7115593,-16.5120833,NA,inat
Rhinella diptycha,-56.7446329309,-17.3357695634,2014,inat
Rhinella diptycha,-46.5588133782,-21.8379397111,NA,inat
Rhinella diptycha,-59.5969969477,-26.8107957486,2019,inat
Rhinella diptycha,-59.5969969477,-26.8107957486,2019,inat
Rhinella diptycha,-59.5969969477,-26.8107957486,2019,inat
Rhinella diptycha,-59.5969969477,-26.8107957486,2019,inat
Rhinella diptycha,-57.1726577729,-28.5315204486,2019,inat
Rhinella diptycha,-47.8791300952,-21.9842173984,2019,inat
Rhinella diptycha,-44.4158463925,-19.8863633463,2017,inat
Rhinella diptycha,-47.8117992068,-15.8094729145,2019,inat
Rhinella diptycha,-46.7848263708,-22.8465289472,2019,inat
Rhinella diptycha,-46.7845762302,-22.8468280286,2019,inat
Rhinella diptycha,-48.0479474508,-15.8994082696,2019,inat
Rhinella diptycha,-47.6666669,-15.733333,2017,inat
Rhinella diptycha,-44.9196398477,-17.3342473568,2019,inat
Rhinella diptycha,-50.2846977487,-16.5283534194,2019,inat
Rhinella diptycha,-47.9564594,-16.1498207,2019,inat
Rhinella diptycha,-58.22919,-24.3100366667,2019,inat
Rhinella diptycha,-57.1774897421,-28.5331119024,2015,inat
Rhinella diptycha,-57.1774897421,-28.5331119024,2015,inat
Rhinella diptycha,-49.3323117,-15.7534298,NA,inat
Rhinella diptycha,-47.43827,-22.01270555,2019,inat
Rhinella diptycha,-58.2562160385,-31.8617673697,2016,inat
Rhinella diptycha,-58.0380947724,-32.5287731538,2019,inat
Rhinella diptycha,-57.1865244624,-28.5379173017,2015,inat
Rhinella diptycha,-47.6458963004,-15.5786773566,2011,inat
Rhinella diptycha,-51.8148594722,-19.0905677222,2019,inat
Rhinella diptycha,-57.1734556,-28.5360526,2015,inat
Rhinella diptycha,-58.208355,-31.86875,2019,inat
Rhinella diptycha,-45.5964895,-19.4607708,2018,inat
Rhinella diptycha,-47.7853333333,-22.664444445,2019,inat
Rhinella diptycha,-51.5488370504,-19.0674706394,2019,inat
Rhinella diptycha,-57.5088101989,-25.28196475,2007,inat
Rhinella diptycha,-57.5111928561,-25.2745681731,2007,inat
Rhinella diptycha,-61.6581416667,-21.2090333333,2019,inat
Rhinella diptycha,-57.1394473489,-28.5488353134,2015,inat
Rhinella diptycha,-47.5199356079,-14.1317567825,2019,inat
Rhinella diptycha,-51.8071397021,-12.8370265478,2015,inat
Rhinella diptycha,-65.4089726508,-25.2785560709,2013,inat
Rhinella diptycha,-54.146888,-17.2058818,2014,inat
Rhinella diptycha,-57.1734556,-28.5360526,2017,inat
Rhinella diptycha,-48.0236614092,-15.8332111373,2019,inat
Rhinella diptycha,-47.8252653033,-22.2496653047,2017,inat
Rhinella diptycha,-47.8588115,-15.7293666,2019,inat
Rhinella diptycha,-58.321577,-31.8162714,2018,inat
Rhinella diptycha,-55.9008746,-27.3621374,2018,inat
Rhinella diptycha,-49.2371466667,-22.8154116667,2019,inat
Rhinella diptycha,-54.5541729774,-25.5999321492,2018,inat
Rhinella diptycha,-65.4017267216,-24.11961929,2019,inat
Rhinella diptycha,-57.1407852,-26.6707181,2009,inat
Rhinella diptycha,-46.7943042292,-18.1728631676,2019,inat
Rhinella diptycha,-50.3760166568,-21.2523146624,2019,inat
Rhinella diptycha,-45.5964895,-19.4607708,2017,inat
Rhinella diptycha,-57.1719648288,-28.5407993854,2004,inat
Rhinella diptycha,-46.6170983,-23.6513828,2015,inat
Rhinella diptycha,-60.995924,-25.009452,2017,inat
Rhinella diptycha,-60.2504302561,-29.6833551014,2018,inat
Rhinella diptycha,-65.5165813891,-24.7970878654,2012,inat
Rhinella diptycha,-41.9730603668,-17.9068463296,2018,inat
Rhinella diptycha,-55.6240845803,-29.4980887832,2018,inat
Rhinella diptycha,-55.6140289307,-29.5006046295,2018,inat
Rhinella diptycha,-55.6289100647,-29.4860286713,2018,inat
Rhinella diptycha,-51.5488370504,-19.0674706394,2018,inat
Rhinella diptycha,-63.19682312,-17.7753810881,2018,inat
Rhinella diptycha,-47.2140413199,-23.5688835724,2018,inat
Rhinella diptycha,-58.0868867257,-29.7855692844,2017,inat
Rhinella diptycha,-57.1595501722,-28.5450269106,2007,inat
Rhinella diptycha,-58.0858650208,-31.3168621063,2018,inat
Rhinella diptycha,-58.085975,-31.3167366667,2018,inat
Rhinella diptycha,-51.5488370504,-19.0674706394,2018,inat
Rhinella diptycha,-52.9084534,-18.1224329,2018,inat
Rhinella diptycha,-51.5488370504,-19.0674706394,2018,inat
Rhinella diptycha,-51.5488370504,-19.0674706394,2018,inat
Rhinella diptycha,-43.9521155879,-19.7506206453,NA,inat
Rhinella diptycha,-49.2410883333,-16.6180216667,2018,inat
Rhinella diptycha,-55.9159899,-20.2270867,2002,inat
Rhinella diptycha,-54.1045654,-12.1441027,2002,inat
Rhinella diptycha,-54.547995,-25.6033166667,2018,inat
Rhinella diptycha,-55.5298271179,-27.0982456207,2018,inat
Rhinella diptycha,-47.8588127538,-15.729413668,2018,inat
Rhinella diptycha,-42.55085,-8.8317216667,2018,inat
Rhinella diptycha,-48.40986087,-24.2672882768,2018,inat
Rhinella diptycha,-57.1775395945,-28.5360306947,2015,inat
Rhinella diptycha,-45.5964895,-19.4607708,2015,inat
Rhinella diptycha,-67.8571166992,5.3530602455,2018,inat
Rhinella diptycha,-47.8596594,-15.7299222,2018,inat
Rhinella diptycha,-56.5926566667,-16.383695,2018,inat
Rhinella diptycha,-58.3506753562,-31.8208362535,2009,inat
Rhinella diptycha,-55.9323783333,-9.5974116667,2018,inat
Rhinella diptycha,-60.3284804106,-31.7224417644,2009,inat
Rhinella diptycha,-47.8587866699,-15.7294023591,2018,inat
Rhinella diptycha,-56.7114216667,-16.5121633333,2018,inat
Rhinella diptycha,-44.2048416667,-19.9608333333,2018,inat
Rhinella diptycha,-45.5964895,-19.4607708,2012,inat
Rhinella diptycha,-57.561321929099996,-25.2838199131,2018,inat
Rhinella diptycha,-44.2039536862,-19.9619157867,2018,inat
Rhinella diptycha,-61.4878854901,-11.7329775415,2009,inat
Rhinella diptycha,-58.3036222222,-26.8528888889,2018,inat
Rhinella diptycha,-47.8588472,-15.7293988,2018,inat
Rhinella diptycha,-43.0107365643,-16.8679508648,2018,inat
Rhinella diptycha,-47.8588402,-15.7294055,2018,inat
Rhinella diptycha,-99.2235917598,18.8411767319,NA,inat
Rhinella diptycha,-46.6211770432,-23.6503098762,2007,inat
Rhinella diptycha,-47.9410335262,-22.8512825096,2015,inat
Rhinella diptycha,-57.0312079802,-19.5763471891,2017,inat
Rhinella diptycha,-54.2439357946,-23.8363008304,2016,inat
Rhinella diptycha,-54.2114780071,-23.809218829,2016,inat
Rhinella diptycha,-50.3759805656,-21.2523203399,2015,inat
Rhinella diptycha,-54.2434532074,-23.8359307279,2015,inat
Rhinella diptycha,-50.3759805656,-21.2523203399,2014,inat
Rhinella diptycha,-54.2434473346,-23.8359327575,2009,inat
Rhinella diptycha,-54.5454513118,-25.5963939403,2011,inat
Rhinella diptycha,-54.2434473346,-23.8359327575,2011,inat
Rhinella diptycha,-50.3755311952,-21.2514718297,2008,inat
Rhinella diptycha,-64.8687744141,-23.6696818809,2013,inat
Rhinella diptycha,-47.8591264,-15.7294012,2018,inat
Rhinella diptycha,-48.3622502536,-20.0564172237,2013,inat
Rhinella diptycha,-42.5939941406,-22.3551562186,2006,inat
Rhinella diptycha,-44.204009456,-19.9619233132,2018,inat
Rhinella diptycha,-63.1917822361,-17.7334433835,2015,inat
Rhinella diptycha,-61.2708,-16.8519,2016,inat
Rhinella diptycha,-53.0092861111,-17.9047555556,2005,inat
Rhinella diptycha,-48.0506583333,-22.3168966667,2018,inat
Rhinella diptycha,-59.1894383333,-30.5881833333,2017,inat
Rhinella diptycha,-66.3366723061,-11.3867483496,2013,inat
Rhinella diptycha,-57.1750831604,-28.5356926468,2003,inat
Rhinella diptycha,-55.2279025018,-19.7573087621,2017,inat
Rhinella diptycha,-48.118767701,-22.2692769145,2016,inat
Rhinella diptycha,-43.9135466667,-19.8921166667,2017,inat
Rhinella diptycha,-44.1669120789,-22.5458221436,2017,inat
Rhinella diptycha,-56.9869422913,-25.3851620622,2017,inat
Rhinella diptycha,-54.4297770098,-25.5505052819,2017,inat
Rhinella diptycha,-57.0282286027,-26.5697097992,2017,inat
Rhinella diptycha,-37.59014517,-11.75954916,2017,inat
Rhinella diptycha,-58.2590909,-31.8645152,2013,inat
Rhinella diptycha,-64.866831,-23.671574,2017,inat
Rhinella diptycha,-48.1769783333,-10.170155,2017,inat
Rhinella diptycha,-54.78215,-25.084287,2017,inat
Rhinella diptycha,-57.1831506783,-28.5415492928,2012,inat
Rhinella diptycha,-57.0739746094,-28.5193827678,2012,inat
Rhinella diptycha,-47.5622874,-24.0046517,2017,inat
Rhinella diptycha,-59.6497834,-29.1544622,2016,inat
Rhinella diptycha,-47.0905854,-22.8204968,2016,inat
Rhinella diptycha,-39.826095253,-19.6531148168,2016,inat
Rhinella diptycha,-47.82738,-15.868455,2016,inat
Rhinella diptycha,-43.238261,-22.599055,2015,inat
Rhinella diptycha,-57.665005,-25.654777,2008,inat
Rhinella diptycha,-47.0893747872,-22.7773508017,2016,inat
Rhinella diptycha,-47.70983,-15.61898,2014,inat
Rhinella diptycha,-57.384054,-25.304866,2006,inat
Rhinella diptycha,-47.089522,-22.777561,2015,inat
Rhinella diptycha,-48.41469,-24.26769,2012,inat
Rhinella diptycha,-57.187099,-28.535671,2011,inat
Rhinella diptycha,-47.495013,-23.225863,NA,inat
Rhinella diptycha,-57.513471,-25.281861,2015,inat
Rhinella diptycha,-57.513471,-25.281861,2015,inat
Rhinella diptycha,-57.513471,-25.281861,2015,inat
Rhinella diptycha,-59.184766,-30.386722,2015,inat
Rhinella diptycha,-57.181937,-28.529342,2011,inat
Rhinella diptycha,-58.20718,-26.334566,2012,inat
Rhinella diptycha,-59.236908,-31.501288,2014,inat
Rhinella diptycha,-54.071649,-25.589382,2013,inat
Rhinella diptycha,-54.070802,-25.589633,2013,inat
Rhinella diptycha,-57.181854248,-28.5361843109,2013,inat
Rhinella diptycha,-56.738421,-16.637716,2011,inat
Rhinella diptycha,-55.775528,-27.185326,2013,inat
Rhinella diptycha,-55.775528,-27.185326,2013,inat
Rhinella diptycha,-55.775528,-27.185326,2013,inat
Rhinella diptycha,-57.178056,-28.533985,2011,inat
Rhinella diptycha,-56.5864562988,-21.0934692656,2013,inat
Rhinella diptycha,-44.6205361469,-20.059526354,2013,inat
Rhinella diptycha,-58.835082,-23.473323,1990,inat
Rhinella diptycha,-53.4865394,-30.5159181,2010,inat
Rhinella diptycha,-56.37773254,-16.513252,2019,inat
Rhinella diptycha,-51.924446106,-29.3791675568,2019,inat
Rhinella diptycha,-58.117955,-31.370201,2017,inat
Rhinella diptycha,-47.5622383333,-24.0046116667,2017,inat
Rhinella diptycha,-47.5621683333,-24.0046466667,2017,inat
Rhinella diptycha,-51.253178,-30.1157776,2018,inat
Rhinella diptycha,-58.1493917759,-32.2121907707,2008,inat
Rhinella diptycha,-47.8791656494,-21.9833335876,2019,inat
Rhinella diptycha,-58.1441416667,-26.18385,2019,inat
Rhinella diptycha,-46.5550317988,-21.7940511265,NA,inat
Rhinella diptycha,-54.9981283333,-20.1622666667,2018,inat
Rhinella diptycha,-47.8805070743,-21.9853490597,2019,inat
Rhinella diptycha,-56.7115593,-16.5120833,NA,inat
Rhinella diptycha,-56.7446329309,-17.3357695634,2014,inat
Rhinella diptycha,-46.5588133782,-21.8379397111,NA,inat
Rhinella diptycha,-59.5969969477,-26.8107957486,2019,inat
Rhinella diptycha,-59.5969969477,-26.8107957486,2019,inat
Rhinella diptycha,-59.5969969477,-26.8107957486,2019,inat
Rhinella diptycha,-59.5969969477,-26.8107957486,2019,inat
Rhinella diptycha,-57.1726577729,-28.5315204486,2019,inat
Rhinella diptycha,-47.8791300952,-21.9842173984,2019,inat
Rhinella diptycha,-44.4158463925,-19.8863633463,2017,inat
Rhinella diptycha,-47.8117992068,-15.8094729145,2019,inat
Rhinella diptycha,-46.7848263708,-22.8465289472,2019,inat
Rhinella diptycha,-46.7845762302,-22.8468280286,2019,inat
Rhinella diptycha,-48.0479474508,-15.8994082696,2019,inat
Rhinella diptycha,-47.6666669,-15.733333,2017,inat
Rhinella diptycha,-44.9196398477,-17.3342473568,2019,inat
Rhinella diptycha,-50.2846977487,-16.5283534194,2019,inat
Rhinella diptycha,-47.9564594,-16.1498207,2019,inat
Rhinella diptycha,-58.22919,-24.3100366667,2019,inat
Rhinella diptycha,-57.1774897421,-28.5331119024,2015,inat
Rhinella diptycha,-57.1774897421,-28.5331119024,2015,inat
Rhinella diptycha,-49.3323117,-15.7534298,NA,inat
Rhinella diptycha,-47.43827,-22.01270555,2019,inat
Rhinella diptycha,-58.2562160385,-31.8617673697,2016,inat
Rhinella diptycha,-58.0380947724,-32.5287731538,2019,inat
Rhinella diptycha,-57.1865244624,-28.5379173017,2015,inat
Rhinella diptycha,-47.6458963004,-15.5786773566,2011,inat
Rhinella diptycha,-51.8148594722,-19.0905677222,2019,inat
Rhinella diptycha,-57.1734556,-28.5360526,2015,inat
Rhinella diptycha,-58.208355,-31.86875,2019,inat
Rhinella diptycha,-45.5964895,-19.4607708,2018,inat
Rhinella diptycha,-47.7853333333,-22.664444445,2019,inat
Rhinella diptycha,-51.5488370504,-19.0674706394,2019,inat
Rhinella diptycha,-57.5088101989,-25.28196475,2007,inat
Rhinella diptycha,-57.5111928561,-25.2745681731,2007,inat
Rhinella diptycha,-61.6581416667,-21.2090333333,2019,inat
Rhinella diptycha,-57.1394473489,-28.5488353134,2015,inat
Rhinella diptycha,-47.5199356079,-14.1317567825,2019,inat
Rhinella diptycha,-51.8071397021,-12.8370265478,2015,inat
Rhinella diptycha,-65.4089726508,-25.2785560709,2013,inat
Rhinella diptycha,-54.146888,-17.2058818,2014,inat
Rhinella diptycha,-57.1734556,-28.5360526,2017,inat
Rhinella diptycha,-48.0236614092,-15.8332111373,2019,inat
Rhinella diptycha,-47.8252653033,-22.2496653047,2017,inat
Rhinella diptycha,-47.8588115,-15.7293666,2019,inat
Rhinella diptycha,-58.321577,-31.8162714,2018,inat
Rhinella diptycha,-55.9008746,-27.3621374,2018,inat
Rhinella diptycha,-49.2371466667,-22.8154116667,2019,inat
Rhinella diptycha,-54.5541729774,-25.5999321492,2018,inat
Rhinella diptycha,-65.4017267216,-24.11961929,2019,inat
Rhinella diptycha,-57.1407852,-26.6707181,2009,inat
Rhinella diptycha,-46.7943042292,-18.1728631676,2019,inat
Rhinella diptycha,-50.3760166568,-21.2523146624,2019,inat
Rhinella diptycha,-45.5964895,-19.4607708,2017,inat
Rhinella diptycha,-57.1719648288,-28.5407993854,2004,inat
Rhinella diptycha,-46.6170983,-23.6513828,2015,inat
Rhinella diptycha,-60.995924,-25.009452,2017,inat
Rhinella diptycha,-60.2504302561,-29.6833551014,2018,inat
Rhinella diptycha,-65.5165813891,-24.7970878654,2012,inat
Rhinella diptycha,-41.9730603668,-17.9068463296,2018,inat
Rhinella diptycha,-55.6240845803,-29.4980887832,2018,inat
Rhinella diptycha,-55.6140289307,-29.5006046295,2018,inat
Rhinella diptycha,-55.6289100647,-29.4860286713,2018,inat
Rhinella diptycha,-51.5488370504,-19.0674706394,2018,inat
Rhinella diptycha,-63.19682312,-17.7753810881,2018,inat
Rhinella diptycha,-47.2140413199,-23.5688835724,2018,inat
Rhinella diptycha,-58.0868867257,-29.7855692844,2017,inat
Rhinella diptycha,-57.1595501722,-28.5450269106,2007,inat
Rhinella diptycha,-58.0858650208,-31.3168621063,2018,inat
Rhinella diptycha,-58.085975,-31.3167366667,2018,inat
Rhinella diptycha,-51.5488370504,-19.0674706394,2018,inat
Rhinella diptycha,-52.9084534,-18.1224329,2018,inat
Rhinella diptycha,-51.5488370504,-19.0674706394,2018,inat
Rhinella diptycha,-51.5488370504,-19.0674706394,2018,inat
Rhinella diptycha,-43.9521155879,-19.7506206453,NA,inat
Rhinella diptycha,-49.2410883333,-16.6180216667,2018,inat
Rhinella diptycha,-55.9159899,-20.2270867,2002,inat
Rhinella diptycha,-54.1045654,-12.1441027,2002,inat
Rhinella diptycha,-54.547995,-25.6033166667,2018,inat
Rhinella diptycha,-55.5298271179,-27.0982456207,2018,inat
Rhinella diptycha,-47.8588127538,-15.729413668,2018,inat
Rhinella diptycha,-42.55085,-8.8317216667,2018,inat
Rhinella diptycha,-48.40986087,-24.2672882768,2018,inat
Rhinella diptycha,-57.1775395945,-28.5360306947,2015,inat
Rhinella diptycha,-45.5964895,-19.4607708,2015,inat
Rhinella diptycha,-67.8571166992,5.3530602455,2018,inat
Rhinella diptycha,-47.8596594,-15.7299222,2018,inat
Rhinella diptycha,-56.5926566667,-16.383695,2018,inat
Rhinella diptycha,-58.3506753562,-31.8208362535,2009,inat
Rhinella diptycha,-55.9323783333,-9.5974116667,2018,inat
Rhinella diptycha,-60.3284804106,-31.7224417644,2009,inat
Rhinella diptycha,-47.8587866699,-15.7294023591,2018,inat
Rhinella diptycha,-56.7114216667,-16.5121633333,2018,inat
Rhinella diptycha,-44.2048416667,-19.9608333333,2018,inat
Rhinella diptycha,-45.5964895,-19.4607708,2012,inat
Rhinella diptycha,-57.561321929099996,-25.2838199131,2018,inat
Rhinella diptycha,-44.2039536862,-19.9619157867,2018,inat
Rhinella diptycha,-61.4878854901,-11.7329775415,2009,inat
Rhinella diptycha,-58.3036222222,-26.8528888889,2018,inat
Rhinella diptycha,-47.8588472,-15.7293988,2018,inat
Rhinella diptycha,-43.0107365643,-16.8679508648,2018,inat
Rhinella diptycha,-47.8588402,-15.7294055,2018,inat
Rhinella diptycha,-99.2235917598,18.8411767319,NA,inat
Rhinella diptycha,-46.6211770432,-23.6503098762,2007,inat
Rhinella diptycha,-47.9410335262,-22.8512825096,2015,inat
Rhinella diptycha,-57.0312079802,-19.5763471891,2017,inat
Rhinella diptycha,-54.2439357946,-23.8363008304,2016,inat
Rhinella diptycha,-54.2114780071,-23.809218829,2016,inat
Rhinella diptycha,-50.3759805656,-21.2523203399,2015,inat
Rhinella diptycha,-54.2434532074,-23.8359307279,2015,inat
Rhinella diptycha,-50.3759805656,-21.2523203399,2014,inat
Rhinella diptycha,-54.2434473346,-23.8359327575,2009,inat
Rhinella diptycha,-54.5454513118,-25.5963939403,2011,inat
Rhinella diptycha,-54.2434473346,-23.8359327575,2011,inat
Rhinella diptycha,-50.3755311952,-21.2514718297,2008,inat
Rhinella diptycha,-64.8687744141,-23.6696818809,2013,inat
Rhinella diptycha,-47.8591264,-15.7294012,2018,inat
Rhinella diptycha,-48.3622502536,-20.0564172237,2013,inat
Rhinella diptycha,-42.5939941406,-22.3551562186,2006,inat
Rhinella diptycha,-44.204009456,-19.9619233132,2018,inat
Rhinella diptycha,-63.1917822361,-17.7334433835,2015,inat
Rhinella diptycha,-61.2708,-16.8519,2016,inat
Rhinella diptycha,-53.0092861111,-17.9047555556,2005,inat
Rhinella diptycha,-48.0506583333,-22.3168966667,2018,inat
Rhinella diptycha,-59.1894383333,-30.5881833333,2017,inat
Rhinella diptycha,-66.3366723061,-11.3867483496,2013,inat
Rhinella diptycha,-57.1750831604,-28.5356926468,2003,inat
Rhinella diptycha,-55.2279025018,-19.7573087621,2017,inat
Rhinella diptycha,-48.118767701,-22.2692769145,2016,inat
Rhinella diptycha,-43.9135466667,-19.8921166667,2017,inat
Rhinella diptycha,-44.1669120789,-22.5458221436,2017,inat
Rhinella diptycha,-56.9869422913,-25.3851620622,2017,inat
Rhinella diptycha,-54.4297770098,-25.5505052819,2017,inat
Rhinella diptycha,-57.0282286027,-26.5697097992,2017,inat
Rhinella diptycha,-37.59014517,-11.75954916,2017,inat
Rhinella diptycha,-58.2590909,-31.8645152,2013,inat
Rhinella diptycha,-64.866831,-23.671574,2017,inat
Rhinella diptycha,-48.1769783333,-10.170155,2017,inat
Rhinella diptycha,-54.78215,-25.084287,2017,inat
Rhinella diptycha,-57.1831506783,-28.5415492928,2012,inat
Rhinella diptycha,-57.0739746094,-28.5193827678,2012,inat
Rhinella diptycha,-47.5622874,-24.0046517,2017,inat
Rhinella diptycha,-59.6497834,-29.1544622,2016,inat
Rhinella diptycha,-47.0905854,-22.8204968,2016,inat
Rhinella diptycha,-39.826095253,-19.6531148168,2016,inat
Rhinella diptycha,-47.82738,-15.868455,2016,inat
Rhinella diptycha,-43.238261,-22.599055,2015,inat
Rhinella diptycha,-57.665005,-25.654777,2008,inat
Rhinella diptycha,-47.0893747872,-22.7773508017,2016,inat
Rhinella diptycha,-47.70983,-15.61898,2014,inat
Rhinella diptycha,-57.384054,-25.304866,2006,inat
Rhinella diptycha,-47.089522,-22.777561,2015,inat
Rhinella diptycha,-48.41469,-24.26769,2012,inat
Rhinella diptycha,-57.187099,-28.535671,2011,inat
Rhinella diptycha,-47.495013,-23.225863,NA,inat
Rhinella diptycha,-57.513471,-25.281861,2015,inat
Rhinella diptycha,-57.513471,-25.281861,2015,inat
Rhinella diptycha,-57.513471,-25.281861,2015,inat
Rhinella diptycha,-59.184766,-30.386722,2015,inat
Rhinella diptycha,-57.181937,-28.529342,2011,inat
Rhinella diptycha,-58.20718,-26.334566,2012,inat
Rhinella diptycha,-59.236908,-31.501288,2014,inat
Rhinella diptycha,-54.071649,-25.589382,2013,inat
Rhinella diptycha,-54.070802,-25.589633,2013,inat
Rhinella diptycha,-57.181854248,-28.5361843109,2013,inat
Rhinella diptycha,-56.738421,-16.637716,2011,inat
Rhinella diptycha,-55.775528,-27.185326,2013,inat
Rhinella diptycha,-55.775528,-27.185326,2013,inat
Rhinella diptycha,-55.775528,-27.185326,2013,inat
Rhinella diptycha,-57.178056,-28.533985,2011,inat
Rhinella diptycha,-56.5864562988,-21.0934692656,2013,inat
Rhinella diptycha,-44.6205361469,-20.059526354,2013,inat
Rhinella diptycha,-58.835082,-23.473323,1990,inat
Rhinella diptycha,-53.4865394,-30.5159181,2010,inat
Rhinella,-35.5648040771,-8.2040145898,2007,inat
Rhinella diptycha,-56.37773254,-16.513252,2019,inat
Rhinella diptycha,-51.924446106,-29.3791675568,2019,inat
Rhinella diptycha,-58.117955,-31.370201,2017,inat
Rhinella diptycha,-47.5622383333,-24.0046116667,2017,inat
Rhinella diptycha,-47.5621683333,-24.0046466667,2017,inat
Rhinella diptycha,-51.253178,-30.1157776,2018,inat
Rhinella diptycha,-58.1493917759,-32.2121907707,2008,inat
Rhinella diptycha,-47.8791656494,-21.9833335876,2019,inat
Rhinella diptycha,-58.1441416667,-26.18385,2019,inat
Rhinella diptycha,-46.5550317988,-21.7940511265,NA,inat
Rhinella diptycha,-54.9981283333,-20.1622666667,2018,inat
Rhinella diptycha,-47.8805070743,-21.9853490597,2019,inat
Rhinella diptycha,-56.7115593,-16.5120833,NA,inat
Rhinella diptycha,-56.7446329309,-17.3357695634,2014,inat
Rhinella diptycha,-46.5588133782,-21.8379397111,NA,inat
Rhinella diptycha,-59.5969969477,-26.8107957486,2019,inat
Rhinella diptycha,-59.5969969477,-26.8107957486,2019,inat
Rhinella diptycha,-59.5969969477,-26.8107957486,2019,inat
Rhinella diptycha,-59.5969969477,-26.8107957486,2019,inat
Rhinella diptycha,-57.1726577729,-28.5315204486,2019,inat
Rhinella diptycha,-47.8791300952,-21.9842173984,2019,inat
Rhinella diptycha,-44.4158463925,-19.8863633463,2017,inat
Rhinella diptycha,-47.8117992068,-15.8094729145,2019,inat
Rhinella diptycha,-46.7848263708,-22.8465289472,2019,inat
Rhinella diptycha,-46.7845762302,-22.8468280286,2019,inat
Rhinella diptycha,-48.0479474508,-15.8994082696,2019,inat
Rhinella diptycha,-47.6666669,-15.733333,2017,inat
Rhinella diptycha,-44.9196398477,-17.3342473568,2019,inat
Rhinella diptycha,-50.2846977487,-16.5283534194,2019,inat
Rhinella diptycha,-47.9564594,-16.1498207,2019,inat
Rhinella diptycha,-58.22919,-24.3100366667,2019,inat
Rhinella diptycha,-57.1774897421,-28.5331119024,2015,inat
Rhinella diptycha,-57.1774897421,-28.5331119024,2015,inat
Rhinella diptycha,-49.3323117,-15.7534298,NA,inat
Rhinella diptycha,-47.43827,-22.01270555,2019,inat
Rhinella diptycha,-58.2562160385,-31.8617673697,2016,inat
Rhinella diptycha,-58.0380947724,-32.5287731538,2019,inat
Rhinella diptycha,-57.1865244624,-28.5379173017,2015,inat
Rhinella diptycha,-47.6458963004,-15.5786773566,2011,inat
Rhinella diptycha,-51.8148594722,-19.0905677222,2019,inat
Rhinella diptycha,-57.1734556,-28.5360526,2015,inat
Rhinella diptycha,-58.208355,-31.86875,2019,inat
Rhinella diptycha,-45.5964895,-19.4607708,2018,inat
Rhinella diptycha,-47.7853333333,-22.664444445,2019,inat
Rhinella diptycha,-51.5488370504,-19.0674706394,2019,inat
Rhinella diptycha,-57.5088101989,-25.28196475,2007,inat
Rhinella diptycha,-57.5111928561,-25.2745681731,2007,inat
Rhinella diptycha,-61.6581416667,-21.2090333333,2019,inat
Rhinella diptycha,-57.1394473489,-28.5488353134,2015,inat
Rhinella diptycha,-47.5199356079,-14.1317567825,2019,inat
Rhinella diptycha,-51.8071397021,-12.8370265478,2015,inat
Rhinella diptycha,-65.4089726508,-25.2785560709,2013,inat
Rhinella diptycha,-54.146888,-17.2058818,2014,inat
Rhinella diptycha,-57.1734556,-28.5360526,2017,inat
Rhinella diptycha,-48.0236614092,-15.8332111373,2019,inat
Rhinella diptycha,-47.8252653033,-22.2496653047,2017,inat
Rhinella diptycha,-47.8588115,-15.7293666,2019,inat
Rhinella diptycha,-58.321577,-31.8162714,2018,inat
Rhinella diptycha,-55.9008746,-27.3621374,2018,inat
Rhinella diptycha,-49.2371466667,-22.8154116667,2019,inat
Rhinella diptycha,-54.5541729774,-25.5999321492,2018,inat
Rhinella diptycha,-65.4017267216,-24.11961929,2019,inat
Rhinella diptycha,-57.1407852,-26.6707181,2009,inat
Rhinella diptycha,-46.7943042292,-18.1728631676,2019,inat
Rhinella diptycha,-50.3760166568,-21.2523146624,2019,inat
Rhinella diptycha,-45.5964895,-19.4607708,2017,inat
Rhinella diptycha,-57.1719648288,-28.5407993854,2004,inat
Rhinella diptycha,-46.6170983,-23.6513828,2015,inat
Rhinella diptycha,-60.995924,-25.009452,2017,inat
Rhinella diptycha,-60.2504302561,-29.6833551014,2018,inat
Rhinella diptycha,-65.5165813891,-24.7970878654,2012,inat
Rhinella diptycha,-41.9730603668,-17.9068463296,2018,inat
Rhinella diptycha,-55.6240845803,-29.4980887832,2018,inat
Rhinella diptycha,-55.6140289307,-29.5006046295,2018,inat
Rhinella diptycha,-55.6289100647,-29.4860286713,2018,inat
Rhinella diptycha,-51.5488370504,-19.0674706394,2018,inat
Rhinella diptycha,-63.19682312,-17.7753810881,2018,inat
Rhinella diptycha,-47.2140413199,-23.5688835724,2018,inat
Rhinella diptycha,-58.0868867257,-29.7855692844,2017,inat
Rhinella diptycha,-57.1595501722,-28.5450269106,2007,inat
Rhinella diptycha,-58.0858650208,-31.3168621063,2018,inat
Rhinella diptycha,-58.085975,-31.3167366667,2018,inat
Rhinella diptycha,-51.5488370504,-19.0674706394,2018,inat
Rhinella diptycha,-52.9084534,-18.1224329,2018,inat
Rhinella diptycha,-51.5488370504,-19.0674706394,2018,inat
